timestamp,x_robot_mm,y_robot_mm,z_robot_mm,angle_deg,pixel_size,area
1772016124.6514378,684.82,-73.49,496.97,0.0,132.0,16205
1772016124.6866257,684.83,-73.49,496.97,0.0,132.0,16207
1772016124.7182188,684.84,-73.49,496.97,0.0,132.0,16210
1772016124.7535834,684.85,-73.49,496.97,0.0,132.0,16250
1772016124.7856863,684.85,-73.49,496.97,0.0,132.0,16258
1772016124.8201742,684.86,-73.49,496.97,0.0,132.0,16214
1772016124.86142,684.86,-73.49,496.97,0.0,132.0,16222
1772016124.8860946,684.82,-73.49,496.97,0.0,132.0,16248
1772016124.9211087,684.83,-73.49,496.97,0.0,132.0,16251
1772016124.9537036,684.79,-73.49,496.97,0.0,132.0,16216
1772016124.9863956,684.16,-72.98,499.25,0.0,133.0,16210
1772016125.0205421,684.77,-73.52,496.97,0.0,132.0,16210
1772016125.053744,684.74,-73.52,496.97,0.0,132.0,16206
1772016125.0854583,684.71,-73.51,496.97,0.0,132.0,16209
1772016125.1194053,684.69,-73.51,496.97,0.0,132.0,16207
1772016125.152497,684.68,-73.5,496.97,0.0,132.0,16201
1772016125.187615,684.66,-73.46,497.0,89.41,132.0,16208
1772016125.2201889,684.65,-73.47,496.97,0.0,132.0,16205
1772016125.2503035,684.65,-73.47,496.97,0.0,132.0,16210
1772016125.28501,684.68,-73.47,496.97,0.0,132.0,16209
1772016125.3185446,684.72,-73.47,496.97,0.0,132.0,16250
1772016125.3712924,684.74,-73.47,496.97,0.0,132.0,16257
1772016125.3966756,684.77,-73.48,496.97,0.0,132.0,16222
1772016125.4426064,684.79,-73.48,496.97,0.0,132.0,16201
1772016125.4697924,684.81,-73.48,496.97,0.0,132.0,16219
1772016125.505895,684.78,-73.48,496.97,0.0,132.0,16219
1772016125.5292387,684.8,-73.48,496.97,0.0,132.0,16226
1772016125.553991,684.65,-73.36,497.32,89.34,132.2,16220
1772016125.5841515,684.61,-73.34,497.3,89.33,132.1,16223
1772016125.6168554,684.6,-73.3,497.34,89.34,132.2,16219
1772016125.6512055,684.6,-73.27,497.34,89.34,132.2,16215
1772016125.6844716,684.73,-73.38,496.97,0.0,132.0,16218
1772016125.718529,684.72,-73.4,496.97,0.0,132.0,16217
1772016125.7510555,684.7,-73.41,496.97,0.0,132.0,16202
1772016125.7847269,684.73,-73.43,496.97,0.0,132.0,16235
1772016125.8173447,684.76,-73.44,496.97,0.0,132.0,16244
1772016125.851306,684.74,-73.45,496.97,0.0,132.0,16259
1772016125.885106,684.76,-73.46,496.97,0.0,132.0,16230
1772016125.9274857,684.78,-73.47,496.97,0.0,132.0,16230
1772016125.9557226,684.8,-73.48,496.97,0.0,132.0,16254
1772016125.9854743,684.78,-73.48,496.97,0.0,132.0,16229
1772016126.018461,684.16,-72.89,499.25,0.0,133.0,16217
1772016126.0489974,684.81,-73.45,496.97,0.0,132.0,16217
1772016126.0837128,684.82,-73.46,496.97,0.0,132.0,16226
1772016126.1185277,684.2,-72.96,499.25,0.0,133.0,16226
1772016126.1524491,684.26,-73.06,498.82,89.39,132.8,16220
1772016126.1841254,684.8,-73.51,496.97,0.0,132.0,16290
1772016126.2180936,684.71,-73.43,497.17,89.31,132.1,16300
1772016126.254649,684.62,-73.35,497.39,89.39,132.2,16223
1772016126.289277,684.57,-73.29,497.51,89.4,132.2,16220
1772016126.3194723,684.74,-73.43,496.97,0.0,132.0,16226
1772016126.3546627,684.12,-72.85,499.25,0.0,133.0,16236
1772016126.388387,684.78,-73.41,496.97,0.0,132.0,16225
1772016126.4223988,684.8,-73.42,496.97,0.0,132.0,16226
1772016126.4569902,684.81,-73.44,496.97,0.0,132.0,16237
1772016126.4903758,684.82,-73.45,496.97,0.0,132.0,16218
1772016126.523346,684.83,-73.45,496.97,0.0,132.0,16223
1772016126.5581248,684.84,-73.46,496.97,0.0,132.0,16230
1772016126.6004314,684.77,-73.39,497.2,89.31,132.1,16235
1772016126.6324105,684.75,-73.38,497.13,89.34,132.1,16239
1772016126.6745532,684.72,-73.36,497.14,89.32,132.1,16240
1772016126.7078388,684.7,-73.34,497.14,89.31,132.1,16253
1772016126.7391691,684.13,-72.81,499.25,0.0,133.0,16228
1772016126.7735088,684.69,-73.3,497.16,89.33,132.1,16234
1772016126.8012636,684.68,-73.37,496.97,0.0,132.0,16225
1772016126.8328395,684.67,-73.39,496.97,0.0,132.0,16239
1772016126.8629897,684.06,-72.82,499.25,0.0,133.0,16310
1772016126.8920834,684.57,-73.26,497.36,89.4,132.2,16223
1772016126.9230957,684.08,-72.79,499.25,0.0,133.0,16244
1772016126.9599173,684.11,-72.77,499.25,0.0,133.0,16242
1772016126.9894862,684.13,-72.76,499.25,0.0,133.0,16234
1772016127.023562,684.15,-72.75,499.25,0.0,133.0,16233
1772016127.0564384,684.17,-72.74,499.25,0.0,133.0,16226
1772016127.0908587,684.18,-72.74,499.25,0.0,133.0,16243
1772016127.1224155,684.77,-73.26,497.08,89.35,132.0,16233
1772016127.1551123,684.14,-72.74,499.25,0.0,133.0,16240
1772016127.191007,684.79,-73.33,496.97,0.0,132.0,16208
1772016127.2247534,684.17,-72.77,499.25,0.0,133.0,16225
1772016127.2541027,684.18,-72.76,499.25,0.0,133.0,16229
1772016127.2854176,684.83,-73.35,496.97,0.0,132.0,16222
1772016127.3197463,684.2,-72.79,499.25,0.0,133.0,16236
1772016127.3529122,684.21,-72.78,499.25,0.0,133.0,16251
1772016127.3843377,684.21,-72.77,499.25,0.0,133.0,16251
1772016127.419708,684.22,-72.76,499.25,0.0,133.0,16246
1772016127.4538808,684.22,-72.76,499.25,0.0,133.0,16242
1772016127.4923701,684.18,-72.75,499.25,0.0,133.0,16259
1772016127.5214915,684.19,-72.75,499.25,0.0,133.0,16240
1772016127.5585806,684.15,-72.75,499.25,0.0,133.0,16250
1772016127.5904713,684.16,-72.74,499.25,0.0,133.0,16244
1772016127.6245947,684.17,-72.74,499.25,0.0,133.0,16243
1772016127.6596549,684.18,-72.74,499.25,0.0,133.0,16242
1772016127.6934361,684.19,-72.74,499.25,0.0,133.0,16241
1772016127.7224784,684.19,-72.74,499.25,0.0,133.0,16234
1772016127.7556484,684.2,-72.74,499.25,0.0,133.0,16237
1772016127.7891173,684.84,-73.33,496.97,0.0,132.0,16229
1772016127.8403566,684.73,-73.26,497.27,89.33,132.1,16229
1772016127.8695304,684.7,-73.26,497.27,89.34,132.1,16224
1772016127.9003072,684.65,-73.24,497.35,89.33,132.2,16238
1772016127.953706,684.65,-73.26,497.27,89.33,132.1,16248
1772016127.9923742,684.63,-73.26,497.27,89.33,132.1,16248
1772016128.0412846,684.61,-73.26,497.27,89.33,132.1,16248
1772016128.0714443,684.72,-73.37,496.97,0.0,132.0,16219
1772016128.1016033,684.55,-73.23,497.53,89.4,132.2,16221
1772016128.134563,684.73,-73.4,496.97,0.0,132.0,16225
1772016128.1705933,684.75,-73.42,496.97,0.0,132.0,16224
1772016128.2077842,684.73,-73.44,496.97,0.0,132.0,16226
1772016128.2426074,684.75,-73.46,496.97,0.0,132.0,16224
1772016128.2736099,684.78,-73.48,496.97,0.0,132.0,16222
1772016128.305001,684.79,-73.49,496.97,0.0,132.0,16225
1772016128.3402336,684.81,-73.5,496.97,0.0,132.0,16231
1772016128.3733747,684.82,-73.5,496.97,0.0,132.0,16241
1772016128.4060037,684.83,-73.51,496.97,0.0,132.0,16235
1772016128.437458,684.84,-73.51,496.97,0.0,132.0,16231
1772016128.468569,684.85,-73.51,496.97,0.0,132.0,16232
1772016128.5021343,684.86,-73.51,496.97,0.0,132.0,16236
1772016128.5399508,684.86,-73.51,496.97,0.0,132.0,16235
1772016128.5744305,684.86,-73.51,496.97,0.0,132.0,16209
1772016128.60964,684.86,-73.51,496.97,0.0,132.0,16236
1772016128.647531,684.87,-73.51,496.97,0.0,132.0,16237
1772016128.6853924,684.23,-72.91,499.25,0.0,133.0,16233
1772016128.7188716,684.23,-72.87,499.25,0.0,133.0,16224
1772016128.7513418,684.86,-73.43,496.97,0.0,132.0,16233
1772016128.782104,684.23,-72.85,499.25,0.0,133.0,16232
1772016128.8154235,684.22,-72.82,499.25,0.0,133.0,16223
1772016128.8406026,684.22,-72.79,499.25,0.0,133.0,16219
1772016128.871296,684.22,-72.77,499.25,0.0,133.0,16224
1772016128.9060636,684.22,-72.75,499.25,0.0,133.0,16245
1772016128.9462214,684.22,-72.74,499.25,0.0,133.0,16241
1772016128.9753401,684.22,-72.73,499.25,0.0,133.0,16246
1772016128.9994571,684.22,-72.72,499.25,0.0,133.0,16241
1772016129.0240836,684.22,-72.72,499.25,0.0,133.0,16233
1772016129.0492547,683.59,-72.21,501.49,0.0,134.0,16234
1772016129.0754032,684.21,-72.75,499.25,0.0,133.0,16232
1772016129.1166668,684.68,-73.2,497.41,89.4,132.2,16230
1772016129.1443806,684.64,-73.2,497.41,89.4,132.2,16230
1772016129.1895118,684.14,-72.75,499.25,0.0,133.0,16239
1772016129.2169235,684.15,-72.75,499.25,0.0,133.0,16235
1772016129.2597356,684.16,-72.74,499.25,0.0,133.0,16241
1772016129.285267,684.17,-72.74,499.25,0.0,133.0,16241
1772016129.3134782,684.18,-72.74,499.25,0.0,133.0,16241
1772016129.3399572,684.18,-72.74,499.25,0.0,133.0,16238
1772016129.3648727,684.19,-72.74,499.25,0.0,133.0,16236
1772016129.3903227,684.2,-72.74,499.25,0.0,133.0,16240
1772016129.4206731,684.2,-72.74,499.25,0.0,133.0,16238
1772016129.4557953,684.2,-72.74,499.25,0.0,133.0,16236
1772016129.4871228,684.21,-72.74,499.25,0.0,133.0,16254
1772016129.5205655,684.21,-72.74,499.25,0.0,133.0,16232
1772016129.5586581,684.21,-72.74,499.25,0.0,133.0,16238
1772016129.6150215,684.21,-72.74,499.25,0.0,133.0,16236
1772016129.6814628,684.77,-73.25,497.17,89.31,132.1,16237
1772016129.7492232,684.75,-73.26,497.2,89.31,132.1,16248
1772016129.815346,684.72,-73.26,497.2,89.31,132.1,16250
1772016129.8828182,684.16,-72.76,499.25,0.0,133.0,16232
1772016129.960972,684.17,-72.76,499.25,0.0,133.0,16238
1772016130.0237572,684.18,-72.76,499.25,0.0,133.0,16243
1772016130.1040392,684.18,-72.76,499.25,0.0,133.0,16238
1772016130.1631114,684.83,-73.35,496.97,0.0,132.0,16241
1772016130.2038124,684.83,-73.38,496.97,0.0,132.0,16221
1772016130.2347386,684.79,-73.41,496.97,0.0,132.0,16200
1772016130.269517,684.76,-73.44,496.97,0.0,132.0,16204
1772016130.307697,684.78,-73.46,496.97,0.0,132.0,16206
1772016130.3526516,684.79,-73.48,496.97,0.0,132.0,16204
1772016130.3821535,684.8,-73.49,496.97,0.0,132.0,16211
1772016130.4373174,684.81,-73.5,496.97,0.0,132.0,16211
1772016130.4686792,684.82,-73.51,496.97,0.0,132.0,16209
1772016130.5082095,684.83,-73.51,496.97,0.0,132.0,16212
1772016130.5395386,684.83,-73.52,496.97,0.0,132.0,16211
1772016130.5683713,684.84,-73.52,496.97,0.0,132.0,16211
1772016130.598478,684.84,-73.52,496.97,0.0,132.0,16212
1772016130.6252878,684.85,-73.52,496.97,0.0,132.0,16207
1772016130.6551228,684.81,-73.52,496.97,0.0,132.0,16206
1772016130.6845453,684.77,-73.51,496.97,0.0,132.0,16221
1772016130.713995,684.74,-73.51,496.97,0.0,132.0,16204
1772016130.7446098,684.76,-73.51,496.97,0.0,132.0,16228
1772016130.7776642,684.73,-73.51,496.97,0.0,132.0,16216
1772016130.8114333,684.75,-73.5,496.97,0.0,132.0,16231
1772016130.8408058,684.13,-72.91,499.25,0.0,133.0,16238
1772016130.870574,684.7,-73.46,496.97,0.0,132.0,16217
1772016130.8933318,684.68,-73.46,496.97,0.0,132.0,16192
1772016130.9216993,684.71,-73.47,496.97,0.0,132.0,16193
1772016130.9529495,684.1,-72.88,499.25,0.0,133.0,16209
1772016130.9873624,684.76,-73.44,496.97,0.0,132.0,16203
1772016131.0211153,684.78,-73.44,496.97,0.0,132.0,16217
1772016131.0547895,684.8,-73.45,496.97,0.0,132.0,16219
1772016131.0881042,684.81,-73.46,496.97,0.0,132.0,16219
1772016131.1236107,684.83,-73.46,496.97,0.0,132.0,16232
1772016131.1576524,684.84,-73.47,496.97,0.0,132.0,16222
1772016131.19097,684.85,-73.47,496.97,0.0,132.0,16224
1772016131.2245848,684.85,-73.48,496.97,0.0,132.0,16218
1772016131.2577395,684.86,-73.48,496.97,0.0,132.0,16226
1772016131.2880821,684.86,-73.48,496.97,0.0,132.0,16222
1772016131.323982,684.86,-73.48,496.97,0.0,132.0,16219
1772016131.358661,684.86,-73.49,496.97,0.0,132.0,16227
1772016131.3890793,684.87,-73.49,496.97,0.0,132.0,16214
1772016131.423522,684.23,-72.89,499.25,0.0,133.0,16232
1772016131.4578264,684.23,-72.86,499.25,0.0,133.0,16234
1772016131.4942222,684.23,-72.83,499.25,0.0,133.0,16235
1772016131.5288823,684.23,-72.8,499.25,0.0,133.0,16230
1772016131.560808,684.22,-72.78,499.25,0.0,133.0,16240
1772016131.6098447,684.22,-72.76,499.25,0.0,133.0,16243
1772016131.643471,684.22,-72.74,499.25,0.0,133.0,16243
1772016131.6833665,684.22,-72.73,499.25,0.0,133.0,16266
1772016131.7166557,684.22,-72.73,499.25,0.0,133.0,16266
1772016131.7515178,684.22,-72.72,499.25,0.0,133.0,16257
1772016131.7860403,684.76,-73.22,497.19,89.33,132.1,16259
1772016131.8108354,684.18,-72.72,499.25,0.0,133.0,16240
1772016131.8393426,684.83,-73.31,496.97,0.0,132.0,16215
1772016131.8675427,684.19,-72.75,499.25,0.0,133.0,16225
1772016131.8925683,684.19,-72.75,499.25,0.0,133.0,16221
1772016131.920854,684.84,-73.34,496.97,0.0,132.0,16214
1772016131.9637249,684.84,-73.37,496.97,0.0,132.0,16220
1772016131.9977167,684.84,-73.4,496.97,0.0,132.0,16226
1772016132.031782,684.84,-73.43,496.97,0.0,132.0,16225
1772016132.0619662,684.84,-73.45,496.97,0.0,132.0,16218
1772016132.0884945,684.85,-73.47,496.97,0.0,132.0,16222
1772016132.1224995,684.85,-73.48,496.97,0.0,132.0,16209
1772016132.154599,684.85,-73.49,496.97,0.0,132.0,16217
1772016132.1908875,684.85,-73.5,496.97,0.0,132.0,16224
1772016132.2297127,684.85,-73.51,496.97,0.0,132.0,16234
1772016132.2814922,684.85,-73.51,496.97,0.0,132.0,16272
1772016132.3297632,684.85,-73.51,496.97,0.0,132.0,16272
1772016132.3872664,684.85,-73.51,496.97,0.0,132.0,16263
1772016132.4475002,684.77,-73.51,496.97,0.0,132.0,16204
1772016132.505543,684.69,-73.51,496.97,0.0,132.0,16213
1772016132.5515432,684.67,-73.51,496.97,0.0,132.0,16233
1772016132.5797942,684.7,-73.51,496.97,0.0,132.0,16228
1772016132.6080563,684.72,-73.51,496.97,0.0,132.0,16215
1772016132.6386278,684.74,-73.51,496.97,0.0,132.0,16221
1772016132.6656215,684.72,-73.5,496.97,0.0,132.0,16222
1772016132.6921606,684.7,-73.5,496.97,0.0,132.0,16215
1772016132.7210653,684.69,-73.5,496.97,0.0,132.0,16241
1772016132.7546906,684.67,-73.5,496.97,0.0,132.0,16238
1772016132.7889676,684.66,-73.49,496.97,0.0,132.0,16250
1772016132.8232284,684.02,-72.9,499.25,0.0,133.0,16238
1772016132.8662493,684.05,-72.86,499.25,0.0,133.0,16240
1772016132.897316,684.09,-72.83,499.25,0.0,133.0,16240
1772016132.9631174,684.11,-72.8,499.25,0.0,133.0,16245
1772016132.9914896,684.14,-72.78,499.25,0.0,133.0,16250
1772016133.0266855,684.16,-72.76,499.25,0.0,133.0,16258
1772016133.0560892,684.18,-72.74,499.25,0.0,133.0,16234
1772016133.0836027,684.19,-72.73,499.25,0.0,133.0,16241
1772016133.1157413,684.79,-73.25,497.11,89.36,132.1,16243
1772016133.142571,684.2,-72.72,499.25,0.0,133.0,16241
1772016133.1726682,684.21,-72.72,499.25,0.0,133.0,16242
1772016133.2011702,684.85,-73.31,496.97,0.0,132.0,16286
1772016133.2289524,684.86,-73.34,496.97,0.0,132.0,16195
1772016133.2566183,684.22,-72.78,499.25,0.0,133.0,16183
1772016133.2880523,684.23,-72.77,499.25,0.0,133.0,16194
1772016133.3245094,684.23,-72.76,499.25,0.0,133.0,16208
1772016133.3567827,684.87,-73.35,496.97,0.0,132.0,16215
1772016133.3881092,684.87,-73.38,496.97,0.0,132.0,16203
1772016133.4227552,684.23,-72.81,499.25,0.0,133.0,16211
1772016133.4548056,684.23,-72.8,499.25,0.0,133.0,16207
1772016133.490222,684.23,-72.79,499.25,0.0,133.0,16200
1772016133.5289896,684.81,-73.31,497.11,89.34,132.1,16205
1772016133.570737,684.79,-73.3,497.11,89.35,132.1,16214
1772016133.613463,684.19,-72.78,499.25,0.0,133.0,16204
1772016133.6560392,684.2,-72.77,499.25,0.0,133.0,16205
1772016133.693454,684.79,-73.35,496.97,0.0,132.0,16198
1772016133.7298865,684.16,-72.79,499.25,0.0,133.0,16206
1772016133.764999,684.13,-72.78,499.25,0.0,133.0,16202
1772016133.8014095,684.69,-73.36,496.97,0.0,132.0,16190
1772016133.8341467,684.72,-73.39,496.97,0.0,132.0,16201
1772016133.8713396,684.1,-72.83,499.25,0.0,133.0,16221
1772016133.9134305,684.12,-72.81,499.25,0.0,133.0,16217
1772016133.9481752,684.14,-72.8,499.25,0.0,133.0,16226
1772016133.9837253,684.15,-72.78,499.25,0.0,133.0,16223
1772016134.0184958,684.17,-72.77,499.25,0.0,133.0,16223
1772016134.0576396,684.82,-73.36,496.97,0.0,132.0,16204
1772016134.105382,684.83,-73.39,496.97,0.0,132.0,16210
1772016134.140187,684.79,-73.35,497.11,89.33,132.1,16209
1772016134.1806946,684.84,-73.41,496.97,0.0,132.0,16211
1772016134.219798,684.84,-73.43,496.97,0.0,132.0,16208
1772016134.2659755,684.21,-72.85,499.25,0.0,133.0,16204
1772016134.3069491,684.21,-72.83,499.25,0.0,133.0,16222
1772016134.3469243,684.85,-73.41,496.97,0.0,132.0,16225
1772016134.3863423,684.22,-72.83,499.25,0.0,133.0,16225
1772016134.4265773,684.86,-73.41,496.97,0.0,132.0,16211
1772016134.4627132,684.86,-73.43,496.97,0.0,132.0,16222
1772016134.5011125,684.22,-72.85,499.25,0.0,133.0,16215
1772016134.5444953,684.86,-73.42,496.97,0.0,132.0,16210
1772016134.5862377,684.86,-73.44,496.97,0.0,132.0,16211
1772016134.616567,684.22,-72.86,499.25,0.0,133.0,16215
1772016134.6493595,684.22,-72.83,499.25,0.0,133.0,16215
1772016134.6773915,684.22,-72.81,499.25,0.0,133.0,16222
1772016134.710649,684.22,-72.79,499.25,0.0,133.0,16232
1772016134.744623,684.22,-72.78,499.25,0.0,133.0,16220
1772016134.7736595,684.81,-73.36,496.97,0.0,132.0,16206
1772016134.8047907,684.82,-73.38,496.97,0.0,132.0,16214
1772016134.8348823,684.78,-73.41,496.97,0.0,132.0,16210
1772016134.8652112,684.79,-73.43,496.97,0.0,132.0,16220
1772016134.8982022,684.16,-72.85,499.25,0.0,133.0,16218
1772016134.927279,684.81,-73.42,496.97,0.0,132.0,16216
1772016134.9573824,684.81,-73.44,496.97,0.0,132.0,16216
1772016134.9876978,684.82,-73.45,496.97,0.0,132.0,16218
1772016135.0183468,684.83,-73.47,496.97,0.0,132.0,16218
1772016135.0472145,684.83,-73.48,496.97,0.0,132.0,16213
1772016135.077151,684.2,-72.89,499.25,0.0,133.0,16215
1772016135.106022,684.74,-73.36,497.21,89.36,132.1,16217
1772016135.1391418,684.18,-72.84,499.25,0.0,133.0,16217
1772016135.1713588,684.82,-73.41,496.97,0.0,132.0,16211
1772016135.2014127,684.83,-73.42,496.97,0.0,132.0,16216
1772016135.2346587,684.83,-73.44,496.97,0.0,132.0,16217
1772016135.2649198,684.84,-73.45,496.97,0.0,132.0,16221
1772016135.299457,684.8,-73.46,496.97,0.0,132.0,16225
1772016135.3312576,684.67,-73.35,497.31,89.35,132.2,16227
1772016135.3653522,684.78,-73.44,496.97,0.0,132.0,16223
1772016135.3974073,684.57,-73.27,497.59,89.41,132.3,16230
1772016135.456387,684.66,-73.38,497.07,89.4,132.0,16222
1772016135.4917989,684.72,-73.42,496.97,0.0,132.0,16225
1772016135.5547874,684.7,-73.43,496.97,0.0,132.0,16214
1772016135.5848703,684.72,-73.45,496.97,0.0,132.0,16214
1772016135.622834,684.75,-73.46,496.97,0.0,132.0,16218
1772016135.65137,684.77,-73.47,496.97,0.0,132.0,16233
1772016135.676872,684.79,-73.47,496.97,0.0,132.0,16244
1772016135.704785,684.8,-73.48,496.97,0.0,132.0,16213
1772016135.7312548,684.82,-73.48,496.97,0.0,132.0,16242
1772016135.7583187,684.83,-73.49,496.97,0.0,132.0,16232
1772016135.7877073,684.84,-73.49,496.97,0.0,132.0,16214
1772016135.813518,684.85,-73.49,496.97,0.0,132.0,16221
1772016135.8407547,684.85,-73.49,496.97,0.0,132.0,16205
1772016135.8724213,684.86,-73.5,496.97,0.0,132.0,16209
1772016135.8994806,684.86,-73.5,496.97,0.0,132.0,16206
1772016135.9299417,684.86,-73.5,496.97,0.0,132.0,16204
1772016135.9583871,684.86,-73.5,496.97,0.0,132.0,16208
1772016135.990678,684.86,-73.49,496.97,0.0,132.0,16204
1772016136.0223272,684.86,-73.49,496.97,0.0,132.0,16197
1772016136.0537896,684.86,-73.49,496.97,0.0,132.0,16198
1772016136.0860953,684.82,-73.49,496.97,0.0,132.0,16190
1772016136.1207767,684.15,-72.9,499.25,0.0,133.0,16198
1772016136.1547105,684.15,-72.86,499.25,0.0,133.0,16203
1772016136.1869621,684.12,-72.91,499.25,0.0,133.0,16200
1772016136.2187068,684.09,-72.96,499.25,0.0,133.0,16199
1772016136.2541642,684.11,-73.0,499.25,0.0,133.0,16201
1772016136.2903821,684.13,-73.03,499.25,0.0,133.0,16217
1772016136.3254554,684.1,-73.06,499.25,0.0,133.0,16210
1772016136.3576825,683.49,-72.5,501.49,0.0,134.0,16208
1772016136.3946164,684.1,-72.98,499.25,0.0,133.0,16209
1772016136.4276173,684.71,-73.53,496.97,0.0,132.0,16209
1772016136.462725,684.74,-73.52,496.97,0.0,132.0,16209
1772016136.500635,684.71,-73.51,496.97,0.0,132.0,16204
1772016136.5407598,684.7,-73.5,496.97,0.0,132.0,16196
1772016136.5754554,684.68,-73.5,496.97,0.0,132.0,16193
1772016136.612566,684.67,-73.49,496.97,0.0,132.0,16192
1772016136.651184,684.66,-73.49,496.97,0.0,132.0,16191
1772016136.6951494,684.65,-73.48,496.97,0.0,132.0,16189
1772016136.7407472,684.01,-72.97,499.25,0.0,133.0,16208
1772016136.7803578,684.05,-73.01,499.25,0.0,133.0,16191
1772016136.8304558,684.68,-73.55,496.97,0.0,132.0,16194
1772016136.8659973,684.71,-73.54,496.97,0.0,132.0,16212
1772016136.9051125,684.55,-73.34,497.56,89.34,132.3,16211
1772016136.9344552,684.7,-73.48,496.97,0.0,132.0,16190
1772016136.9597256,684.69,-73.48,496.97,0.0,132.0,16188
1772016136.987139,684.68,-73.48,496.97,0.0,132.0,16197
1772016137.013208,684.68,-73.48,496.97,0.0,132.0,16213
1772016137.0408268,684.71,-73.48,496.97,0.0,132.0,16202
1772016137.0667422,684.62,-73.37,497.27,89.38,132.1,16214
1772016137.0933416,684.59,-73.33,497.34,89.39,132.2,16213
1772016137.120034,684.58,-73.3,497.36,89.4,132.2,16196
1772016137.150666,684.04,-72.81,499.25,0.0,133.0,16182
1772016137.1767747,684.67,-73.38,496.97,0.0,132.0,16178
1772016137.2010224,684.71,-73.4,496.97,0.0,132.0,16197
1772016137.2272325,684.74,-73.41,496.97,0.0,132.0,16197
1772016137.2554784,684.77,-73.42,496.97,0.0,132.0,16190
1772016137.2888014,684.8,-73.44,496.97,0.0,132.0,16207
1772016137.3225012,684.18,-72.85,499.25,0.0,133.0,16209
1772016137.3541017,684.83,-73.42,496.97,0.0,132.0,16214
1772016137.3883893,684.85,-73.43,496.97,0.0,132.0,16198
1772016137.423339,684.86,-73.45,496.97,0.0,132.0,16195
1772016137.4606056,684.23,-72.86,499.25,0.0,133.0,16217
1772016137.4964912,684.23,-72.83,499.25,0.0,133.0,16210
1772016137.5362637,684.87,-73.4,496.97,0.0,132.0,16215
1772016137.5695446,684.88,-73.42,496.97,0.0,132.0,16219
1772016137.6072094,684.88,-73.43,496.97,0.0,132.0,16202
1772016137.6451976,684.83,-73.45,496.97,0.0,132.0,16215
1772016137.6869578,684.84,-73.46,496.97,0.0,132.0,16229
1772016137.7204366,684.8,-73.47,496.97,0.0,132.0,16226
1772016137.7597103,684.17,-72.88,499.25,0.0,133.0,16226
1772016137.7967024,684.18,-72.85,499.25,0.0,133.0,16223
1772016137.8326187,684.82,-73.42,496.97,0.0,132.0,16229
1772016137.8650465,684.83,-73.43,496.97,0.0,132.0,16230
1772016137.8985083,684.15,-72.85,499.25,0.0,133.0,16234
1772016137.9275515,684.72,-73.35,497.14,89.33,132.1,16233
1772016137.9600182,684.1,-72.81,499.25,0.0,133.0,16227
1772016137.9985325,684.08,-72.79,499.25,0.0,133.0,16218
1772016138.0302448,684.06,-72.77,499.25,0.0,133.0,16210
1772016138.0626318,684.04,-72.76,499.25,0.0,133.0,16216
1772016138.101487,684.57,-73.21,497.35,89.33,132.2,16234
1772016138.1335785,684.02,-72.74,499.25,0.0,133.0,16225
1772016138.1687884,684.01,-72.74,499.25,0.0,133.0,16222
1772016138.2066236,684.61,-73.26,497.11,89.33,132.1,16230
1772016138.2435458,684.01,-72.74,499.25,0.0,133.0,16230
1772016138.2766025,684.53,-73.2,497.34,89.39,132.2,16234
1772016138.3047001,684.52,-73.2,497.36,89.4,132.2,16230
1772016138.3293755,684.0,-72.74,499.25,0.0,133.0,16213
1772016138.3532343,684.0,-72.74,499.25,0.0,133.0,16221
1772016138.3771653,684.0,-72.74,499.25,0.0,133.0,16215
1772016138.4050186,684.0,-72.74,499.25,0.0,133.0,16215
1772016138.427615,683.96,-72.74,499.25,0.0,133.0,16228
1772016138.4540913,683.96,-72.74,499.25,0.0,133.0,16218
1772016138.48908,683.93,-72.73,499.25,0.0,133.0,16225
1772016138.526571,683.9,-72.74,499.25,0.0,133.0,16233
1772016138.5707092,684.5,-73.25,497.17,89.32,132.1,16228
1772016138.6174366,683.94,-72.75,499.25,0.0,133.0,16219
1772016138.650384,684.54,-73.27,497.14,89.33,132.1,16225
1772016138.6764991,684.49,-73.21,497.38,89.4,132.2,16227
1772016138.7012887,684.02,-72.76,499.25,0.0,133.0,16236
1772016138.728694,684.07,-72.76,499.25,0.0,133.0,16237
1772016138.7566125,684.11,-72.75,499.25,0.0,133.0,16251
1772016138.7889056,684.14,-72.75,499.25,0.0,133.0,16249
1772016138.8212967,684.17,-72.75,499.25,0.0,133.0,16240
1772016138.8543687,684.19,-72.75,499.25,0.0,133.0,16228
1772016138.8857152,684.85,-73.34,496.97,0.0,132.0,16222
1772016138.919962,684.86,-73.38,496.97,0.0,132.0,16233
1772016138.9559195,684.24,-72.81,499.25,0.0,133.0,16235
1772016138.9891574,684.88,-73.4,496.97,0.0,132.0,16225
1772016139.0242183,684.25,-72.83,499.25,0.0,133.0,16218
1772016139.055072,684.25,-72.81,499.25,0.0,133.0,16220
1772016139.09123,684.25,-72.8,499.25,0.0,133.0,16224
1772016139.1223726,684.25,-72.79,499.25,0.0,133.0,16224
1772016139.1577573,684.25,-72.78,499.25,0.0,133.0,16236
1772016139.1900527,684.25,-72.77,499.25,0.0,133.0,16228
1772016139.2221966,684.25,-72.76,499.25,0.0,133.0,16227
1772016139.2797043,684.24,-72.76,499.25,0.0,133.0,16218
1772016139.3081043,684.24,-72.75,499.25,0.0,133.0,16217
